Country,Year,AvgTemp_Country,co2,co2_per_capita
United Kingdom,1965,8.702768382352941,622.115,11.445
Japan,1989,14.211831904761898,1021.298,8.307
United States,2010,14.883878080415052,5669.25,18.225
Benin,1992,27.102444444444444,0.671,0.119
United Arab Emirates,1993,27.016000000000002,65.832,29.626
Mexico,1963,20.31309536082474,66.292,1.64
Mexico,1996,20.510624570446733,341.544,3.694
Mexico,2002,20.67982388316151,410.301,4.04
Venezuela,1990,26.070545833333338,120.864,6.096
Venezuela,2012,26.223170833333338,175.845,5.95
Ghana,1967,26.22283333333333,1.495,0.181
Ghana,1984,26.802833333333336,2.466,0.184
Ghana,1989,26.676425925925926,3.059,0.204
Ghana,1992,26.491342592592588,3.243,0.2
Ethiopia,1976,20.58003703703703,1.175,0.036
Australia,1988,17.766910714285718,240.737,14.507
Australia,1993,17.261095238095237,288.78,16.294
Australia,2006,17.48914880952381,391.373,19.007
Yemen,1971,25.550124999999998,1.971,0.272
Indonesia,1976,26.121316397228604,61.785,0.457
Morocco,1988,17.854249999999997,20.931,0.891
Pakistan,1962,23.84708898305084,13.57,0.282
Pakistan,1968,23.684552259887006,20.842,0.367
Pakistan,1991,24.243326271186444,67.477,0.562
France,1973,10.380666666666668,542.646,10.403
France,2006,11.784567129629629,406.669,6.554
France,2008,11.167898148148147,389.794,6.209
Libya,1979,20.263916666666663,25.926,8.017
Brazil,1967,22.34701447067782,66.022,0.746
Brazil,1978,22.167245447647954,177.061,1.532
Brazil,1987,22.673511954459222,205.912,1.459
South Africa,1965,16.552503333333323,128.14,6.713
South Africa,1968,16.27179333333334,137.954,6.583
South Africa,1976,16.035939899833053,192.909,7.308
South Africa,1990,16.809891666666662,312.934,7.68
Syria,1976,17.88445238095238,13.742,1.758
Egypt,1976,21.65642543859649,34.272,0.861
Algeria,1971,17.410816666666665,18.642,1.322
Algeria,1985,18.00556896551724,71.988,3.271
Algeria,2001,19.46106666666667,86.019,2.745
Malaysia,1975,26.524497395833333,19.445,1.695
Malaysia,1976,26.45821614583333,23.898,2.034
Malaysia,2002,27.383273437499998,132.035,5.478
Ecuador,1980,21.046852564102558,13.416,1.643
Italy,1969,12.522539682539684,269.676,5.082
Uzbekistan,2005,13.482635416666668,121.602,4.614
Philippines,1984,26.778870512820514,30.785,0.573
Philippines,2001,27.207941025641023,69.799,0.857
Madagascar,1965,21.670805555555557,0.557,0.096
Madagascar,2001,22.970041666666663,1.747,0.103
Chile,1976,11.754559027777773,24.029,2.217
Chile,1979,12.09940701754386,24.73,2.181
Chile,2010,11.880537366548044,71.347,4.153
Belgium,2000,11.237726190476188,126.776,12.366
Romania,2004,9.7026,103.233,4.823
Tanzania,2013,23.077050420168067,11.251,0.23
Tunisia,1974,18.570983333333338,5.428,0.955
Tunisia,1985,19.2269,12.704,1.714
Tunisia,2003,20.32435,21.042,2.089
Turkmenistan,2002,15.937083333333334,30.131,6.317
Israel,1964,18.69862962962963,9.137,4.094
Eritrea,1994,24.130499999999998,0.707,0.37
Paraguay,1976,22.50771666666667,1.029,0.373
Greece,1970,16.758761904761908,24.126,2.758
Vietnam,2003,25.652166666666663,77.261,0.971
Cameroon,1967,24.64369444444445,0.458,0.077
Azerbaijan,1972,11.751090909090909,35.01,6.506
Moldova,1986,8.945916666666667,39.112,9.076
Mali,2012,28.116970588235294,2.437,0.144
Thailand,1975,26.836460317460322,24.254,0.592
Thailand,2000,27.035940476190476,167.352,2.656
Thailand,2004,27.282630952380952,207.331,3.168
Central African Republic,1984,24.770583333333335,0.15,0.058
Central African Republic,2009,26.16933333333333,0.154,0.034
Bosnia And Herzegovina,1974,10.65086666666667,13.206,3.363
Bosnia And Herzegovina,1983,10.839249999999998,17.788,4.177
Bosnia And Herzegovina,1990,11.585366666666667,19.872,4.467
Equatorial Guinea,1987,25.7855,0.099,0.234
Lebanon,1969,19.335583333333332,4.344,1.866
Lebanon,1982,18.482527777777776,5.719,1.872
Lebanon,1990,19.23277777777778,7.868,2.189
Lebanon,2013,19.999750000000002,22.164,3.859
Mozambique,1968,23.31167361111111,2.776,0.352
Serbia,1984,9.88898611111111,54.166,6.878
Serbia,1990,11.08911111111111,57.538,7.307
Somalia,1964,26.168133333333337,0.136,0.042
Norway,2004,4.992562499999999,44.257,9.638
Nepal,1986,18.235535714285714,0.697,0.039
Nepal,2009,19.32175,4.126,0.152
Poland,1981,8.025429824561403,409.004,11.393
Poland,1991,8.058923245614038,373.366,9.786
Ukraine,2005,9.12455902777778,313.513,6.588
Ukraine,2009,9.613975694444443,277.593,5.954
Malawi,1985,21.242208333333334,0.556,0.073
Malawi,2002,22.149833333333333,0.856,0.072
Burkina Faso,2002,28.762,1.067,0.084
Slovakia,2009,10.239041666666667,37.681,6.997
Congo,1981,24.084000000000003,0.471,0.252
Hungary,1993,10.210222222222221,62.991,6.082
Hungary,1998,10.424166666666668,61.255,5.975
Hungary,2007,11.82638888888889,58.449,5.825
Hungary,2010,10.485805555555556,51.993,5.21
Burundi,1972,20.965083333333336,0.073,0.02
Zimbabwe,1964,19.76427380952381,4.469,1.035
Zimbabwe,1988,20.227678571428573,16.029,1.673
Haiti,2001,27.112783333333336,1.466,0.173
Sri Lanka,1970,26.99237962962963,3.593,0.292
Nicaragua,1979,27.219125000000002,1.709,0.54
Nicaragua,1994,27.76041666666667,2.514,0.553
Nicaragua,1995,27.647708333333327,2.751,0.592
Nicaragua,2004,27.720791666666667,4.362,0.827
Zambia,2004,21.40613541666667,2.104,0.186
Honduras,1976,23.85901666666667,1.771,0.537
Honduras,2003,24.775700000000008,6.687,0.939
Taiwan,1991,22.358783333333335,133.631,6.43
Taiwan,1996,22.082997222222225,178.059,8.202
Guinea,1977,25.8553125,0.901,0.188
Guinea,1987,26.37675,0.993,0.168
Guinea,1998,26.57252083333333,1.312,0.162
Ireland,2011,10.127625,38.054,8.31
Latvia,1990,7.424541666666666,19.662,7.391
Latvia,2004,6.355208333333334,7.731,3.415
Latvia,2013,7.3330625000000005,7.369,3.661
Qatar,1963,26.936416666666663,6.134,121.707
Qatar,1981,27.422749999999997,12.847,43.763
Qatar,1989,26.805916666666672,14.31,33.619
Albania,2002,16.47175,3.748,1.196
Kenya,1969,20.45947222222222,3.126,0.286
Kenya,2000,20.839347222222226,10.385,0.339
Finland,1960,3.9482166666666667,15.087,3.406
Botswana,1973,19.38958333333333,0.051,0.079
Botswana,1999,20.239166666666666,3.158,1.923
Guyana,1987,27.549166666666668,1.308,1.712
Uganda,1963,23.855916666666666,0.432,0.052
Uganda,1991,24.14,0.783,0.043
Uganda,2007,24.451222222222228,2.706,0.091
Armenia,1991,9.219416666666667,7.383,2.043
Dominican Republic,2000,26.236777777777778,18.937,2.206
Dominican Republic,2004,26.64756481481482,17.254,1.895
Jordan,2010,21.06625,20.838,2.856
Sudan,1990,28.907533898305083,4.783,0.217
Sudan,1992,28.080859649122807,4.001,0.175
Lithuania,1978,5.620833333333334,34.922,10.332
Lithuania,1987,4.723016666666666,36.071,9.944
Rwanda,1984,19.319,0.634,0.104
Cyprus,1986,19.513333333333332,3.606,4.853
Gabon,1991,26.178208333333334,4.522,4.473
Bahrain,1976,25.636166666666664,6.57,22.055
Bahrain,2002,27.187083333333334,20.112,26.737
Bahrain,2011,27.01266666666667,28.544,23.654
Liberia,1973,26.290333333333333,1.48,0.935
Liberia,1981,26.028666666666663,1.935,0.974
Liberia,2004,26.6035,0.543,0.172
Liberia,2007,26.52741666666667,0.629,0.171
Liberia,2008,26.613666666666663,0.531,0.139
Uruguay,1981,18.09120833333333,5.362,1.809
Bahamas,1991,25.65791666666667,1.997,7.113
Mauritania,1975,26.712666666666667,0.509,0.399
Panama,1983,27.690083333333334,3.467,1.65
Panama,1996,27.146,4.397,1.581
Suriname,1994,26.822916666666668,2.043,4.837
Cambodia,1967,26.916333333333338,0.388,0.061
Cambodia,1994,27.35083333333333,1.425,0.154
Cambodia,2006,27.657083333333333,2.847,0.209
Montenegro,2000,11.5415,1.516,2.39
Mauritius,2005,24.15591666666667,3.294,2.62
Iceland,1985,1.6107500000000001,1.623,6.721
Oman,1967,25.818888888888893,0.136,0.221
Costa Rica,1966,25.193749999999998,0.992,0.606
South Korea,1962,10.979999999999999,17.262,0.627
Georgia,1991,9.219416666666667,14.602,2.714
Laos,1960,24.61991666666667,0.081,0.038
Turkey,1987,12.920965686274515,128.748,2.436
Kazakhstan,1961,5.425066666666665,99.49,10.212
Kazakhstan,1968,4.583865168539326,143.289,12.062
China,1971,12.872879385964916,909.21,1.077
China,1985,12.688846491228057,1997.193,1.884
China,2013,15.11815925058548,9942.371,7.21
Spain,1993,14.424326666666662,239.099,6.03
Germany,1972,8.33966872427984,1041.356,13.229
Germany,1984,8.471398148148147,1033.017,13.244
Germany,1990,9.979555555555553,1054.796,13.233
Russia,1963,3.2213023006955606,1027.4,8.256
Saudi Arabia,2005,25.839273809523814,412.234,20.05
Japan,2012,13.941440952380951,1302.113,10.178
United States,1970,14.33813035019455,4339.704,20.884
United States,2006,15.49270881971465,6045.326,20.237
India,2013,26.889407014157012,1995.337,1.54
Benin,1984,27.357972222222216,0.448,0.102
United Arab Emirates,1981,26.9345,36.81,33.468
United Arab Emirates,1982,26.160250000000005,36.818,31.566
United Arab Emirates,2005,27.89725,115.273,24.711
Mexico,1961,20.225314703353394,65.24,1.722
Mexico,1977,20.290379725085906,192.338,3.087
Mexico,1986,20.22814003436427,293.219,3.829
Ghana,1998,27.294324074074076,5.584,0.299
Ethiopia,1996,20.885519607843136,2.794,0.047
Australia,1960,16.505011904761904,87.441,8.505
Australia,2004,17.482589285714283,382.005,19.056
Yemen,1970,25.886958333333336,2.51,0.355
Yemen,1985,25.15672727272727,8.632,0.754
Indonesia,1963,26.11068103448277,22.763,0.237
Indonesia,1972,26.404455434157544,43.306,0.355
Indonesia,2009,26.799698275862085,398.624,1.639
Indonesia,2013,26.77782556131261,493.435,1.929
South Africa,1975,16.289965000000006,185.005,7.201
South Africa,1997,16.704570000000007,385.215,8.435
Syria,1960,19.2904880952381,3.219,0.689
Syria,2003,18.96816666666667,55.377,3.096
Egypt,1993,22.11778414096916,90.835,1.444
Egypt,1995,21.963929824561408,97.968,1.492
Algeria,1972,17.146366666666665,28.308,1.962
Algeria,1987,18.864750000000004,83.02,3.541
Netherlands,1983,9.938229166666664,137.361,9.541
Uzbekistan,2002,13.412010416666666,132.577,5.22
Uzbekistan,2003,12.874135416666668,130.296,5.068
Philippines,1965,26.65244102564104,13.965,0.428
Madagascar,1967,22.50384722222222,0.842,0.137
Madagascar,2005,22.960930555555553,1.741,0.091
Chile,1988,12.011236111111112,26.6,2.046
Belgium,1990,11.185178571428567,120.335,12.081
Tanzania,2003,23.605015624999997,3.687,0.099
Tunisia,1997,19.83533333333333,17.81,1.89
Tunisia,2011,19.831133333333334,26.429,2.428
Tunisia,2013,20.294674999999998,28.773,2.583
Israel,1963,19.950916666666664,8.2,3.84
Israel,2000,19.645953703703704,59.519,9.739
Paraguay,2003,23.94823728813559,4.026,0.756
New Zealand,1964,12.945518518518517,13.092,5.057
New Zealand,2000,13.649444444444443,32.221,8.353
Vietnam,1973,25.503844444444443,25.068,0.564
Vietnam,1998,26.062852777777774,47.866,0.636
Cameroon,1968,24.641622222222228,0.506,0.083
Afghanistan,2011,15.317572916666668,11.41,0.389
Argentina,1989,17.84707552083333,117.067,3.628
Moldova,1972,9.151694444444445,27.441,7.389
Moldova,1988,8.67536111111111,39.037,8.856
Thailand,2007,27.335583333333336,224.083,3.339
Central African Republic,1969,25.103416666666664,0.187,0.091
Central African Republic,1976,24.83333333333333,0.128,0.055
Central African Republic,1980,25.336666666666662,0.106,0.043
Central African Republic,1998,25.962666666666667,0.22,0.061
Bosnia And Herzegovina,1969,10.208133333333334,8.34,2.231
Bosnia And Herzegovina,1989,11.027149999999999,20.068,4.526
Angola,1961,21.91005714285714,0.454,0.086
Angola,1965,21.709927536231884,1.186,0.215
Angola,1972,21.73950704225352,4.501,0.729
Somalia,1970,26.556900000000002,0.216,0.058
Nepal,1997,17.98538095238095,2.641,0.114
Poland,1967,8.776616228070177,259.014,8.138
Poland,2003,8.623269736842104,318.733,8.343
Burkina Faso,1998,28.753541666666663,0.848,0.075
Belarus,1981,6.8886979166666675,95.395,9.857
Belarus,2000,8.230552083333334,55.014,5.506
Belarus,2009,7.52115625,60.628,6.377
Hungary,1988,10.308500000000002,78.031,7.474
Burundi,1971,20.327416666666664,0.073,0.02
Burundi,1975,20.614583333333336,0.077,0.02
Burundi,2010,21.752000000000006,0.333,0.036
Zimbabwe,1994,20.255440476190476,17.383,1.599
Zimbabwe,2012,20.21827380952381,11.257,0.815
Sri Lanka,1966,27.211583333333333,2.66,0.238
Sri Lanka,1969,27.197574074074073,4.315,0.359
Sri Lanka,1990,27.281476635514018,3.802,0.233
Sri Lanka,2010,27.645851851851855,12.697,0.608
Zambia,1961,21.19819791666666,3.709,1.14
Zambia,1971,20.80255208333333,3.79,0.853
Zambia,1983,22.065020833333335,3.261,0.511
Honduras,1973,24.384216666666664,1.506,0.5
Taiwan,1975,22.08241944444444,43.454,2.655
Taiwan,2006,22.88413055555555,276.552,12.069
Bolivia,1995,12.072507042253523,9.029,1.147
Guinea,2000,26.014916666666675,1.444,0.171
Ireland,1973,9.576166666666667,22.846,7.407
Senegal,1977,26.533614583333332,2.237,0.411
Qatar,1994,27.585000000000004,32.375,64.819
Qatar,2002,28.24525,45.175,63.518
Albania,1998,16.274083333333337,1.755,0.547
Tajikistan,1982,8.926833333333333,11.558,2.734
Kenya,1971,20.00840277777778,3.678,0.312
Guatemala,1982,19.933333333333326,3.605,0.498
Finland,1983,4.685950000000001,41.463,8.539
Finland,2002,4.930599999999999,65.049,12.508
Finland,2009,4.901033333333333,55.921,10.474
Sierra Leone,1964,25.633416666666665,0.304,0.125
Sierra Leone,1970,26.023291666666665,0.857,0.316
Botswana,1977,19.366083333333336,0.78,0.976
Botswana,2000,18.9725,3.778,2.252
Botswana,2006,18.96558333333333,4.133,2.205
Guyana,2012,27.418416666666662,1.957,2.622
Austria,1993,6.896616666666666,60.711,7.678
Austria,1997,7.035116666666666,67.305,8.445
Armenia,1995,9.758250000000002,3.363,1.017
Dominican Republic,2009,26.777870370370373,19.686,2.031
Sudan,1980,28.670766666666673,3.437,0.202
Lithuania,1965,5.409466666666666,19.604,6.611
Rwanda,1994,19.520818181818182,0.462,0.068
Togo,1961,26.604416666666665,0.092,0.054
Togo,1975,26.47820833333333,0.311,0.121
Togo,1992,26.773749999999996,1.03,0.243
Cyprus,1977,19.302500000000002,2.7,4.048
Slovenia,1977,10.116416666666668,11.349,6.13
Slovenia,1993,10.186833333333333,14.254,7.16
Bahrain,1970,26.252499999999998,2.59,11.522
Niger,1971,28.23738888888889,0.23,0.048
Niger,1982,28.350444444444445,0.742,0.114
Niger,1986,28.589527777777775,0.894,0.122
Liberia,1972,25.88716666666667,1.506,0.976
Uruguay,1977,18.174666666666667,5.641,1.939
Chad,1991,27.575363636363637,0.388,0.063
Bahamas,1964,25.141416666666668,1.085,7.663
Mauritania,1965,26.52266666666667,0.161,0.17
Mauritania,1979,28.04558333333333,0.605,0.422
Panama,1979,27.10075,4.19,2.192
Panama,1987,27.673666666666666,3.164,1.375
Suriname,1986,26.742,1.758,4.48
Cambodia,1963,26.995166666666663,0.388,0.067
Cambodia,1986,27.086000000000002,0.432,0.069
Montenegro,1990,11.238833333333334,2.209,3.56
Montenegro,1994,11.775999999999998,1.416,2.248
Papua New Guinea,1968,24.756416666666667,0.502,0.21
Iceland,1976,2.1844999999999994,1.701,7.726
Iceland,1980,1.9901666666666662,1.862,8.161
Croatia,1995,11.154527777777778,16.814,3.64
Croatia,2009,12.080611111111109,21.752,5.046
Oman,1965,25.154090909090908,0.026,0.044
South Korea,1963,10.5495,21.083,0.749
South Korea,1980,10.027166666666668,134.524,3.527
Hong Kong,1965,21.82783333333333,4.803,1.246
Hong Kong,1995,21.26891666666667,31.271,5.062
Singapore,1993,26.928833333333333,49.662,14.968
Laos,1968,24.39741666666667,0.169,0.066
Laos,1989,24.280583333333336,0.231,0.055
Denmark,1962,7.279791666666665,36.905,7.941
Denmark,1987,6.865625000000001,58.246,11.36
Denmark,2002,9.398708333333332,55.554,10.334
Kazakhstan,1962,5.750229050279331,104.415,10.38
Kazakhstan,1989,5.64541111111111,264.606,15.568
Kazakhstan,1996,4.186144444444445,154.716,9.425
Kazakhstan,2005,6.133898876404493,198.449,12.428
Spain,1966,14.850941666666671,77.617,2.391
Germany,1967,9.30747633744855,936.013,12.161
Iran,1962,15.62268481012658,37.428,1.641
Russia,1964,3.2661018220793143,1092.664,8.697
Canada,1968,5.186206666666667,303.261,14.626
Canada,1981,6.003380000000001,429.622,17.292
Canada,1990,6.174543333333334,458.018,16.482
United Kingdom,1970,9.328312500000006,652.585,11.724
United Kingdom,1971,9.602258578431378,660.396,11.816
United Kingdom,1985,8.675067401960783,559.635,9.886
United Kingdom,2007,10.48723529411764,559.566,9.093
Saudi Arabia,2002,26.128000000000004,346.93,19.37
Japan,1994,14.674186190476199,1223.158,9.763
United States,1962,14.227025616083008,2993.898,16.034
India,1983,25.43940537084399,352.205,0.478
India,2007,26.12591346973573,1393.485,1.17
Ghana,1962,26.269074074074076,1.433,0.195
Ghana,2000,26.8703888888889,5.313,0.271
Australia,1976,16.910666666666668,169.803,12.088
Australia,1985,17.04561309523809,224.557,14.18
Australia,1986,16.936041666666664,224.04,13.942
Yemen,1972,26.109125000000002,1.495,0.2
Indonesia,1983,26.518221325648458,105.149,0.659
Indonesia,2005,26.81973275862069,347.361,1.505
Morocco,1967,17.22056666666667,5.408,0.387
Morocco,1969,17.267908333333335,5.817,0.395
Morocco,1979,17.434183333333333,15.85,0.836
Pakistan,1987,24.8458418079096,52.989,0.504
Pakistan,1989,24.05534180790961,60.317,0.537
Pakistan,2004,25.419259887005648,124.637,0.728
France,1963,9.402504629629629,340.422,7.119
France,1968,10.316828703703704,421.116,8.431
France,1976,10.916564814814816,527.372,9.958
Libya,1982,20.200705882352942,30.565,8.206
Libya,1992,20.09904166666667,37.024,7.979
Libya,2004,20.837058333333342,56.854,9.911
Brazil,1988,22.316149582384195,207.64,1.444
South Africa,1966,16.866005,128.235,6.513
Algeria,1974,17.380966666666666,31.847,2.104
Ecuador,1970,20.68296794871795,4.278,0.695
Ecuador,1992,21.323166666666673,21.998,2.013
Philippines,1995,26.893616666666674,59.22,0.839
Philippines,2013,27.611473076923083,94.825,0.929
Madagascar,2013,22.4625625,3.061,0.127
Chile,1992,12.140202090592336,32.001,2.305
Belgium,1968,9.64642857142857,118.441,12.403
Belgium,1987,9.323297619047619,102.592,10.364
El Salvador,1969,25.719347222222225,1.19,0.333
El Salvador,1978,25.704444444444444,2.381,0.542
Romania,1960,9.761153333333334,53.394,2.916
Peru,2009,17.401229885057468,39.424,1.364
Colombia,1968,22.693630341880333,26.573,1.344
Colombia,1990,23.172275641025642,56.857,1.753
Tunisia,1994,20.1909,16.761,1.858
Turkmenistan,1974,13.601583333333332,24.117,9.917
Israel,1960,20.131657407407406,6.46,3.414
New Zealand,1969,12.884194444444445,14.257,5.12
New Zealand,2011,13.766425925925924,34.241,7.813
Vietnam,1976,24.822663888888894,13.899,0.291
Vietnam,1979,25.320316666666667,16.25,0.316
Iraq,2005,20.863645833333333,114.282,4.023
Afghanistan,1965,13.673094736842105,1.007,0.1
Afghanistan,1966,14.047749999999999,1.091,0.106
Argentina,1992,17.058776041666665,121.514,3.606
Argentina,2013,16.63149411764706,189.525,4.451
Moldova,1963,8.441138888888888,17.434,5.329
Mali,1984,27.97972222222222,0.435,0.053
Mali,2006,28.446029411764705,1.535,0.11
Central African Republic,1962,25.0205,0.073,0.041
Bosnia And Herzegovina,1968,10.670683333333333,8.044,2.175
Bangladesh,2002,25.60028947368421,32.007,0.23
Bangladesh,2009,26.13348245614036,49.188,0.326
Equatorial Guinea,1962,25.252916666666664,0.022,0.078
Cuba,1984,25.83650595238095,32.581,3.234
Cuba,1992,26.073107142857143,20.754,1.924
Cuba,2008,26.23122619047619,27.738,2.456
Cuba,2011,26.321517857142858,29.076,2.573
Mozambique,1961,23.893298611111106,2.63,0.385
Mozambique,2000,23.873034722222215,1.322,0.073
Serbia,1994,11.621277777777777,36.967,4.717
Serbia,1999,10.82636111111111,35.652,4.609
Angola,1996,22.331125,15.249,1.076
Nepal,1988,18.836654761904764,0.976,0.052
Poland,1985,7.022407894736841,444.512,11.949
Burkina Faso,1983,28.518333333333334,0.594,0.079
Slovakia,1976,8.529166666666667,57.714,12.053
Belarus,2005,7.284781250000001,59.396,6.144
Burundi,1963,20.487833333333334,0.048,0.016
Burundi,1990,21.14891666666667,0.209,0.037
Burundi,2009,21.420083333333334,0.216,0.024
Zimbabwe,1984,20.459392857142863,9.88,1.177
Zimbabwe,2004,19.988607142857145,9.429,0.762
Haiti,1964,26.624683333333337,0.3,0.072
Haiti,2009,27.24988333333334,1.881,0.194
Sri Lanka,1986,27.206833333333332,3.623,0.23
Sri Lanka,2005,27.49589814814815,11.67,0.577
Nicaragua,1965,27.223916666666668,0.78,0.376
Taiwan,1963,21.86098055555555,15.109,1.23
Guinea,2012,26.18693023255814,2.393,0.219
Albania,1982,16.0765,7.308,2.567
Tajikistan,1993,8.698375,5.153,0.9
Kenya,1985,20.416972222222224,3.753,0.195
Kenya,1995,20.693513888888894,7.515,0.283
Guatemala,1977,19.653416666666665,3.804,0.594
Guatemala,2006,19.875666666666667,12.176,0.911
Finland,1998,4.11825,59.358,11.518
Sierra Leone,1990,26.15258333333334,0.498,0.119
Sweden,1981,5.38835,69.389,8.34
Botswana,2002,19.88866666666667,3.975,2.278
Guyana,1980,27.15975,1.788,2.309
Guyana,1988,27.062583333333333,1.403,1.847
Guyana,2004,27.444999999999997,1.927,2.528
Uganda,1994,24.368916666666667,0.712,0.035
Uganda,2002,24.82652777777778,1.443,0.056
Armenia,2000,9.679166666666667,3.491,1.117
Dominican Republic,2002,26.943268518518515,20.87,2.358
Djibouti,2008,29.68841666666667,0.495,0.554
Sudan,2004,28.892367521367518,10.866,0.356
Lithuania,1981,6.562633333333334,35.991,10.425
Rwanda,1976,19.111583333333332,0.267,0.056
Jamaica,1965,26.57694444444445,2.989,1.689
Togo,1980,27.002791666666656,0.794,0.272
Slovenia,1975,10.207666666666666,11.33,6.234
Niger,1975,27.851583333333334,0.333,0.063
Liberia,1990,26.181083333333333,0.456,0.205
Chad,1980,27.639999999999997,0.209,0.046
Chad,1985,27.323791666666665,0.18,0.035
Chad,2000,27.52295833333333,0.488,0.057
Bahamas,1972,25.377416666666672,6.481,33.058
Bahamas,1976,24.84866666666667,6.457,30.101
Panama,1967,26.69516666666667,2.15,1.548
Panama,1989,26.98833333333333,2.502,1.041
Cambodia,1964,27.279083333333332,0.337,0.057
Montenegro,1981,10.206000000000001,2.001,3.391
Montenegro,1988,10.708333333333334,2.24,3.651
Montenegro,2010,11.251916666666666,2.422,3.832
Montenegro,2012,11.532083333333333,2.213,3.493
Mauritius,1966,23.630250000000004,0.275,0.358
Mauritius,2009,24.584833333333332,3.708,2.899
Papua New Guinea,1985,25.154250000000005,2.125,0.611
Montenegro,1960,10.899750000000003,0.598,1.27
Croatia,1964,10.419361111111114,7.908,1.831
Croatia,1971,10.56125,12.755,2.847
Costa Rica,1962,24.87008333333333,0.55,0.384
Hong Kong,1968,21.679583333333337,6.198,2.022
Hong Kong,1989,21.914500000000004,30.141,5.44
Hong Kong,2007,22.311416666666663,43.572,6.25
Singapore,1981,26.980999999999998,25.707,10.153
Singapore,1984,26.483500000000003,31.969,11.749
Singapore,2008,27.067666666666664,40.2,8.363
Estonia,1970,4.261,23.799,17.475
Estonia,1990,6.568541666666666,36.906,23.503
Estonia,2002,6.0769166666666665,15.358,11.134
Estonia,2008,7.1610416666666685,17.815,13.324
Georgia,1970,9.65575,8.654,1.801
Mongolia,1965,-2.4735,1.957,1.73
Mongolia,1967,-3.168416666666666,2.151,1.797
Laos,1988,24.476166666666668,0.213,0.052
Namibia,2013,18.44375,3.004,1.334
Denmark,1964,7.806916666666665,43.158,9.14
Turkey,1989,13.485228758169939,137.933,2.509
Turkey,2012,14.286802631578947,358.645,4.769
China,1984,12.547136423550093,1844.213,1.767
China,1999,13.808483552631595,3549.949,2.817
Spain,1978,14.605755000000002,199.514,5.406
Nigeria,1968,26.672733516483518,6.626,0.124
Nigeria,1996,27.004854395604415,97.767,0.859
Iran,1978,15.619356510745895,162.289,4.371
Russia,1976,2.1595331196581196,1900.701,14.071
Russia,1989,5.053556089743592,2405.697,16.224
Canada,2007,5.930403333333334,589.956,17.828
United States,1978,14.093454928664071,4897.339,21.728
United States,1981,14.791942282749657,4543.633,19.568
India,2011,25.876002133560917,1765.695,1.4
Mexico,1972,20.46812285223368,132.261,2.448
Mexico,1980,20.470481958762896,267.645,3.977
Ghana,1986,26.51994444444444,2.935,0.21
Yemen,1969,26.176652173913038,4.675,0.68
Indonesia,1989,26.413745977011498,131.586,0.73
Indonesia,2003,26.869094252873534,339.024,1.506
Morocco,2013,18.512467532467532,56.606,1.675
Pakistan,2005,24.57867475035664,129.947,0.741
France,1986,10.351937499999998,392.872,7.047
Libya,2002,21.075558333333333,52.525,9.535
Libya,2003,21.106483333333337,55.481,9.873
Libya,2012,20.910864406779655,61.606,9.97
South Africa,2012,17.098262184873946,461.438,8.58
Syria,1970,18.77863095238095,6.65,1.042
Egypt,1963,22.459942982456145,21.527,0.74
Egypt,1977,21.82814035087719,37.616,0.923
Egypt,2012,22.823118421052634,212.524,2.281
Algeria,1961,18.662766666666666,6.056,0.521
Netherlands,1968,9.124618055555556,113.453,8.905
Netherlands,1976,9.780586805555554,169.131,12.268
Netherlands,1981,9.2243125,164.113,11.506
Malaysia,1971,26.45210416666667,16.663,1.599
Portugal,1972,13.92997619047619,18.307,2.077
Portugal,2005,15.661714285714286,69.64,6.63
Portugal,2012,15.387011904761906,49.932,4.749
Italy,1987,13.031263888888896,380.099,6.681
Uzbekistan,1972,11.484826086956522,67.864,5.444
Uzbekistan,1987,12.600281249999997,97.685,5.16
Philippines,1968,26.77933076923076,22.223,0.624
Philippines,1976,26.627294871794867,35.06,0.812
Madagascar,1969,22.80561111111111,0.85,0.131
Chile,2005,12.141427561837455,61.116,3.738
El Salvador,1977,25.773291666666672,2.281,0.53
El Salvador,1980,25.829069444444443,2.118,0.467
El Salvador,1990,25.952555555555556,2.471,0.458
El Salvador,2012,25.936513888888896,6.436,1.053
Romania,1961,9.731956666666667,55.716,3.024
Peru,1977,17.035159090909094,23.296,1.446
Peru,1984,16.91108712121212,20.632,1.076
Tanzania,2009,23.51119270833333,5.807,0.133
Tunisia,2005,19.498033333333336,22.516,2.196
Turkmenistan,2005,16.082527777777777,47.929,9.487
Israel,1971,19.053268518518525,16.219,5.448
Israel,1980,19.379314814814816,20.985,5.639
Paraguay,1993,23.132849999999998,2.905,0.666
Greece,1972,16.304285714285715,31.477,3.557
Greece,1991,16.04789285714286,83.406,8.092
Vietnam,1983,25.180655555555557,19.27,0.342
Cameroon,1981,24.58467222222222,5.319,0.603
Iraq,1967,19.22077083333333,18.373,2.093
Iraq,1983,19.858729166666667,38.652,2.604
Afghanistan,1975,13.282218749999997,2.121,0.166
Afghanistan,1988,15.264656250000002,2.857,0.248
Argentina,1964,16.69149479166667,55.67,2.557
Argentina,1970,17.54438541666667,82.648,3.461
Azerbaijan,1991,11.897583333333335,50.074,6.846
Azerbaijan,2002,12.449,28.57,3.431
Thailand,1967,26.82606746031746,12.157,0.368
Thailand,1969,27.29926984126984,14.549,0.416
Thailand,1980,27.53056349206349,39.751,0.871
Central African Republic,2012,25.277083333333334,0.183,0.04
